name,url,error_orig,type_error_orig,error_app,type_error_app,pdfs,pdf_avec_criteres
Bénéficier d'un accompagnement des projets Action cœur de ville relatifs à la transition écologique et l'adaptation au changement climatique,/aides/c06d-beneficier-dun-accompagnement-des-projets-act/,False,url not starting with http,False,url changed to https://www.banquedesterritoires.fr/accompagnement-mise-en-oeuvre-projets-transition-ecologique-sgreen-plus?pk_campaign=Aides_Territoires&pk_kwd=sgreen_plus&pk_source=Affiliation,[],False
Bénéficier d'un accompagnement pour mettre en place une démarche d'innovation,/aides/26a4-beneficier-dun-accompagnement-pour-mettre-en-/,True,,False,url not starting with http,[],False
Obtenir un conseil en stratégie patrimoniale relative aux bâtiments éducatifs,/aides/e3ad-obtenir-un-conseil-en-strategie-patrimoniale-/,True,,False,url not starting with http,[],False
Bénéficier du prêt Gaïa Territorial pour soutenir le renouveau industriel local,/aides/1268-beneficier-du-pret-gaia-territorial-pour-sout/,True,,False,url not starting with http,[],False
Faciliter l’accès aux services publics digitalisés avec le programme France Services,/aides/9f8c-decouvrir-le-programme-france-services-et-bus/,False,url not starting with http,False,url changed to https://www.banquedesterritoires.fr/programme-france-services?pk_campaign=Aides_Territoires&pk_kwd=programme_france_service_bus_france_services&pk_source=Affiliation,[],False
Être accompagné et financé dans des projets d'inclusion numérique,/aides/4839-etre-accompagne-et-finance-dans-des-projets-d/,False,url changed to https://www.banquedesterritoires.fr/investir-inclusion-numerique?pk_campaign=Aides_Territoires&pk_kwd=inclusion_numerique_administrative&pk_source=Affiliation,False,url not starting with http,[],False
Obtenir un accompagnement pour l'amorçage d'une feuille de route relative à la transition écologique,/aides/9185-obtenir-un-accompagnement-pour-lamorcage-dune/,True,,False,url not starting with http,[],False
Obtenir un prêt Catastrophe Naturelle,/aides/f7a5-obtenir-un-pret-catastrophe-naturelle-pour-re/,False,url not starting with http,True,,[],False
Investir dans la production d'hydrogène vert,/aides/0205-investir-dans-la-production-dhydrogene-vert/,True,,False,url not starting with http,[],False
Bénéficier d'un prêt dédié au au financement des infrastructures de tourisme et au soutien des acteurs du secteur,/aides/1daa-beneficier-dun-pret-dedie-au-au-financement-d/,False,url not starting with http,True,,[],False
Financer des infrastructures de santé pour la modernisation et la restructuration de l’offre de soins,/aides/b4dc-beneficier-dune-offre-de-pret-dediee-au-finan/,False,url not starting with http,True,,[],False
Soutenir 300 nouvelles PME dans des Accélérateurs,/aides/0d80-accompagner-300-nouvelles-pme-dans-des-accele/,True,,False,url not starting with http,[],False
Poursuivre le développement d’une solution innovante contribuant à la digitalisation des commerces de proximité et à la dynamisation des centres-villes,/aides/dd26-poursuivre-le-developpement-dune-solution-inn/,True,,False,url not starting with http,[],False
Libérer l’initiative économique dans les territoires,/aides/c827-liberer-linitiative-economique-dans-les-terri/,False,url not starting with http,False,url changed to https://www.adie.org/,[],False
Accompagner la gestion de vos Ressources Humaines,/aides/f35b-accompagner-la-gestion-de-vos-ressources-huma/,False,url not starting with http,False,url not starting with http,[],False
Améliorer la performance environnementale des produits et services - Investissements d’écoconception,/aides/6bcb-ameliorer-la-performance-environnementale-des/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/investissements-decoconception-ameliorer-performance-environnementale,False,url not starting with http,[],False
Améliorer la performance environnementale des produits et des services - Études d’écoconception,/aides/783a-ameliorer-la-performance-environnementale-des/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/etudes-decoconception-produits-services-secteurs-numerique-mode,False,url not starting with http,[],False
Gérer des biodéchets des acteurs économiques - Études préalables aux investissements,/aides/a87e-gerer-des-biodechets-des-acteurs-economiques-/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/aide-etudes-gestion-biodechets-acteurs-economiques,False,url not starting with http,[],False
Subventionner la construction et moderniser des déchèteries professionnelles,/aides/434b-subventionner-la-construction-et-moderniser-d/,False,Status 403,False,url not starting with http,[],False
Investir dans les centres de tri et de préparation des déchets pour une valorisation matière et énergie,/aides/ccb1-investir-dans-les-centres-de-tri-et-de-prepar/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/aides-centres-tri-preparation-dechets-demballages-menagers-valo-matiere,False,url not starting with http,[],False
Subventionner des études préalables à la réalisation de centres de tri/préparation des déchets pour une valorisation matière et énergie,/aides/b906-subventionner-des-etudes-prealables-a-la-real/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/subventions-etudes-realisation-centres-tri-dechets,False,url not starting with http,[],False
Investir pour la gestion des biodéchets des acteurs économiques,/aides/e1f7-investir-pour-la-gestion-des-biodechets-des-a/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/aide-a-gestion-biodechets-acteurs-economiques,False,url not starting with http,[],False
Financer vos projets de transition écologique avec les aides financières du guichet « Tremplin pour la transition écologique des PME »,/aides/634d-financer-vos-projets-de-transition-ecologique/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/tremplin-transition-ecologique-pme,False,url not starting with http,[],False
Subventionner une étude préalable au tri à la source ou au traitement des biodéchets des ménages,/aides/43e6-subventionner-une-etude-prealable-au-tri-a-la/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/etude-prealable-tri-a-source-traitement-biodechets-menages,False,url not starting with http,[],False
Financer la mise en œuvre du tri à la source et du traitement des biodéchets ménagers,/aides/7c0e-financer-la-mise-en-uvre-du-tri-a-la-source-e/,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/financement-mise-oeuvre-tri-a-source-traitement-biodechets-menagers-0,False,url not starting with http,[],False
"Etre aidé dans la réalisation d’actions culturelles sur la construction, l'architecture, urbanisme, le paysage et l'environnement",/aides/0b95-copie-12h28-etre-aide-dans-la-realisation-dac/,False,url not starting with http,False,url not starting with http,[],False
"Se former à l'architecture, l'urbanisme, l'environnement et le paysage",/aides/56d5-copie-13h45-se-former-a-larchitecture-lurbani/,False,url not starting with http,False,url not starting with http,[],False
"Être accompagné en amont de projets de construction, architecture, urbanisme, énergie, paysage et environnement et culture",/aides/d6d7-copie-16h24-etre-accompagne-en-amont-de-proje/,True,,False,url not starting with http,[],False
Financer de nouvelles missions de services civiques,/aides/0e6c-financer-de-nouvelles-missions-de-services-ci/,False,url changed to https://www.economie.gouv.fr/plan-de-relance/mesures/financement-nouvelles-missions-service-civique,False,url changed to https://www.service-civique.gouv.fr/accueillir-un-volontaire,[],False
"Fédérer les accompagnements en amont de projets de construction, architecture, urbanisme, énergie, paysage et environnement, culture",/aides/7453-copie-10h00-federer-les-accompagnements-en-en/,True,,False,url not starting with http,[],False
"Coordonner les actions régionales des CAUE en matière culturelle sur la construction, l'architecture, l'urbanisme, le paysage et environnement",/aides/dce5-copie-10h10-coordonner-les-actions-regionales/,False,url not starting with http,False,url not starting with http,[],False
"Favoriser l’accès à des aliments frais, locaux et solidaires  - AAP Alimentation locale et solidaire ""volet territorial""",/aides/81e2-favoriser-lacces-a-des-aliments-frais-locaux-/,True,,False,url not starting with http,[],False
Moderniser sa bibliothèque,/aides/7506-moderniser-sa-bibliotheque/,True,,False,url not starting with http,[],False
Accélérer la redynamisation du commerce et de l'artisanat dans les territoires fragiles - Fonds de restructuration des locaux d’activité,/aides/069d-accelerer-le-redynamisation-du-commerce-et-de/,True,,False,Unknown error,"['https://agence-cohesion-territoires.gouv.fr/sites/default/files/2021-07/05-02-2021_FondsRestructuration_FranceRelance.pdf', 'https://agence-cohesion-territoires.gouv.fr/sites/default/files/2021-09/20210624_Fonds%20RLA_R%C3%A8glement%20g%C3%A9n%C3%A9ral%20et%20financier-ANCT.pdf']",True
Accompagner vos administrés dans leur montée en compétences numériques - Pass numériques,/aides/7033-pass-numeriques/,False,Status 404,False,url not starting with http,[],False
Créer des centres de formation ou développer de nouvelles formations  pour accompagner l'innovation et la transformation digitale dans l'industrie,/aides/9d76-creer-un-centre-de-formation-offre-damorcage-/,False,url not starting with http,True,,[],False
Développer l'agriculture urbaine,/aides/e400-developper-lagriculture-urbaine-agriculture-u/,False,url not starting with http,True,,[],False
Financer des infrastructures de recharge de véhicules électriques (IRVE) dans les territoires,/aides/039e-financer-des-infrastructures-de-recharge-de-v/,False,url not starting with http,True,,[],False
Obtenir de nouvelles antennes du CNAM dans les territoires,/aides/0bf3-obtenir-de-nouvelles-antennes-du-cnam-dans-le/,False,url not starting with http,True,,[],False
Débloquer les projets de revitalisation des friches - UrbanVitaliz,/aides/1f1b-service-gratuit-urbanvitaliz-debloquer-les-pr/,False,Unknown error,False,url not starting with http,[],False
Obtenir un soutien pour les projets Territoires d'Industrie,/aides/f8a9-obtenir-un-soutien-pour-les-projets-territoir/,True,,False,url not starting with http,[],False
Renforcer les capacités d’enseignement à distance et l’offre de services numériques aux étudiants,/aides/0311-renforcer-les-capacites-denseignement-a-dista/,False,url not starting with http,False,url not starting with http,[],False
"Accélérer des travaux de renforcement de la sécurité de barrages domaniaux, dont l’usage intéresse les collectivités territoriales et le grand public",/aides/45bc-accelerer-des-travaux-de-renforcement-de-la-s/,False,url not starting with http,False,url not starting with http,[],False
"Sécuriser les infrastructures de distribution d’eau potable, d’assainissement et de gestion des eaux pluviales en métropole et dans les outre-mer",/aides/163b-securiser-les-infrastructures-de-distribution/,False,url not starting with http,False,url not starting with http,[],False
Soutenir l’investissement et la modernisation de l’industrie  « Plan de relance pour l’industrie » – Secteurs stratégiques (volet territorial),/aides/430a-copie-15h18-soutenir-linvestissement-et-la-mo/,False,url changed to http://relance.projets-territoriaux.bpifrance.fr/,False,url not starting with http,[],False
Faciliter les investissements immatériels des TPE qui sont indispensables pour assurer la compétitivité future des entreprises - Prêt croissance TPE,/aides/88f8-faciliter-les-investissements-immateriels-des/,False,url changed to https://www.bpifrance.fr/contactez-nous,False,Status 403,[],False
Obtenir un apport en quasi-fonds propres pour les SPL contribuant au plan de relance,/aides/a29b-obtenir-un-apport-en-quasi-fonds-propres-pour/,True,,False,url not starting with http,[],False
