name,url,id,error_orig,type_error_orig,error_app,type_error_app,pdfs,pdf_avec_criteres
"Soutenir les innovations permettant de répondre aux enjeux de réduction des consommations énergétiques et de ""décarbonation"" du bâtiment",/aides/6843-soutenir-les-innovations-permettant-de-repond/,112042,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/20220525/appel-a-projets-soutien-a-linnovation-systemes-energetiques-traitement,False,url not starting with http,[],False
Soutenir la massification de la construction et de la rénovation bois et anticiper une montée en charge de la construction bois et biosourcée,/aides/c394-industrialisation-de-produits-et-systemes-con/,117539,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/20220531/appel-a-projets-industrialisation-produits-systemes-constructifs-bois,False,url not starting with http,[],False
Accompagner la transition numérique des entreprises culturelles et créatives,/aides/06d4-accompagner-la-transition-numerique-des-entre/,101719,True,,False,url not starting with http,[],False
Soutenir des projets de recherche et développement portés par des entreprises de la filière automobile et mobilité routière,/aides/a107-soutenir-des-projets-de-recherche-et-developp/,119729,True,,True,,[],False
Aider les municipalités et leurs groupements à développer des concepts d'investissement dans les énergies durables,/aides/2607-aider-les-municipalites-et-leurs-groupements-/,74620,True,,False,url not starting with http,[],False
Soutenir les clubs amateurs créateurs d'emploi,/aides/c3a1-dispositif-fonds-daide-au-football-amateur-ch/,19354,True,,False,Status 404,[],False
Bénéficier d'un chèque relance V.I.E pour soutenir votre développement international,/aides/e886-le-cheque-relance-vie-pour-soutenir-votre-dev/,117629,True,,True,,"['https://team-france-export-national.cdn.prismic.io/team-france-export-national/f3877573-e341-4235-b84b-b341accad77b_Plaquette+Ch%C3%A8que+Relance+V.I.E_VF_2022.pdf', 'https://team-france-export-national.cdn.prismic.io/team-france-export-national/89f3ca3b-8dba-43b6-b421-538d5d17e0f6_CRE+-+PROC%C3%89DURE+AGR%C3%89MENT+-+avril+2022.pdf', 'https://team-france-export-national.cdn.prismic.io/team-france-export-national/f3877573-e341-4235-b84b-b341accad77b_Plaquette+Ch%C3%A8que+Relance+V.I.E_VF_2022.pdf', 'https://team-france-export-national.cdn.prismic.io/team-france-export-national/89f3ca3b-8dba-43b6-b421-538d5d17e0f6_CRE+-+PROC%C3%89DURE+AGR%C3%89MENT+-+avril+2022.pdf']",True
Financer et accompagner des dispositifs d'inclusion numérique ancrés dans un territoire - Médiation numérique,/aides/d9cf-ami-outiller-la-mediation-numerique/,105349,True,,True,,['https://agence-cohesion-territoires.gouv.fr/sites/default/files/2021-11/AMI%20Outiller%20la%20me%CC%81diation%20nume%CC%81rique%20-%20Webinaire%20vague%202%20%28sans%20exemples%29-min.pdf'],True
Bénéficier d'un accompagnement pour l'acquisition de matériel cyclomobile dans le cadre d'une activité professionnelle - Ma Cycloentreprise,/aides/9ded-aide-a-lacquisition-de-materiel-cyclomobile-d/,40404,True,,False,url not starting with http,[],False
Former les décideurs publics au covoiturage du quotidien et les accompagner à co-construire des lignes de covoiturage - Programme AcoTE,/aides/2ca9-former-les-decideurs-publics-au-covoiturage-d/,40791,False,Unknown error,True,,[],False
Déployer des lignes de covoiturage - Programme LiCov,/aides/fc33-deployer-des-lignes-de-covoiturage-programme-/,41550,False,Unknown error,False,url changed to https://www.ecov.fr/fr,[],False
Bénéficier d'un accompagnement spécifique de soutien psychologique post-crise sanitaire,/aides/babf-accompagnement-specifique-de-soutien-psychlog/,52285,True,,True,,"['http://www.cnracl.retraites.fr/sites/default/files/SERVICES/FNP/Rubrique%20vous%20accompagner/Offre_Covid_FNP-VmaiI22%20.pdf', 'http://www.cnracl.retraites.fr/sites/default/files/SERVICES/FNP/Rubrique%20vous%20accompagner/Offre_Covid_FNP-VmaiI22%20.pdf']",True
Bénéficier d'un accompagnement spécifique aux démarches de prévention suite à la crise sanitaire,/aides/5af7-accompagnement-specifique-aux-demarches-de-pr/,52286,True,,True,,"['http://www.cnracl.retraites.fr/sites/default/files/SERVICES/FNP/Rubrique%20vous%20accompagner/Offre_Covid_FNP-VmaiI22%20.pdf', 'http://www.cnracl.retraites.fr/sites/default/files/SERVICES/FNP/Rubrique%20vous%20accompagner/Offre_Covid_FNP-VmaiI22%20.pdf']",True
Accompagner les aéroports vers une meilleure performance énergétique et environnementale - EASEE,/aides/5a97-accompagner-les-aeroports-vers-une-meilleure-/,54203,True,,True,,[],False
Créer gratuitement et sans engagement votre réseau de covoiturage domicile-travail - Tous Covoitureurs !,/aides/7f0c-creer-gratuitement-et-sans-engagement-votre-r/,56901,False,url changed to https://fr.eni.com/particuliers/a-propos-eni/programme-tous-covoitureurs,False,url not starting with http,[],False
Expérimenter à échelle réelle un mode de livraison de colis à vélo sur les derniers kilomètres - Colis Activ’,/aides/2f88-experimenter-a-echelle-reelle-un-mode-de-livr/,58341,True,,True,,"['https://colisactiv.city/wp-content/uploads/2021/08/Brochure-a5-4.pdf', 'https://colisactiv.city/wp-content/uploads/2021/08/Brochure-a5-4.pdf']",True
Accompagner des collectivités à la logistique urbaine durable - Programme InTerLUD,/aides/847c-accompagner-des-collectivites-a-la-logistique/,58386,False,url changed to https://www.interlud.green/,False,url not starting with http,[],False
Sensibiliser les candidats à l’examen du code de la route à la mobilité économe en énergies fossiles - Je passe au vert,/aides/8975-sensibiliser-les-candidats-a-lexamen-du-code-/,58387,False,url not starting with http,False,url not starting with http,[],False
Sensibiliser et former les habitants des territoires ruraux et périurbains - Les territoires ruraux s’engagent pour la mobilité durable,/aides/21c7-sensibiliser-et-former-les-habitants-des-terr/,58388,False,url not starting with http,False,url not starting with http,[],False
Développer l’éco-mobilité des salariés modestes en zone rurale et périurbaine sur 18 zones d’activités commerciales - MOBIL'ETHIC,/aides/bf11-developper-leco-mobilite-des-salaries-modeste/,58389,True,,True,,[],False
Promouvoir les déplacements domicile-travail à Vélo à Assistance Electrique (VAE) - Programme O'vélO !,/aides/c6ad-promouvoir-les-deplacements-domicile-travail-/,58390,False,url changed to https://www.goodwatt.fr/wp-content/uploads/GoodWatt_dossier_presentation.pdf,False,url changed to https://www.goodwatt.fr/,[],False
Sensibiliser les ménages et les professionnels au Transport Econome en Energie et Responsable - Programme STEER,/aides/c999-sensibiliser-les-menages-et-les-professionnel/,58393,False,url not starting with http,False,url not starting with http,[],False
"Soutenir des travaux d'innovation, permettant de développer ou d'améliorer les composants et systèmes liés à la production, au transport d'hydrogène et à ses usages - INODEMO H2",/aides/b67f-inodemo-h2-briques-technologiques-et-demonstr/,63921,True,,True,,[],False
Généraliser sur plusieurs territoires une innovation numérique locale (ITN3),/aides/fb0c-generaliser-sur-plusieurs-territoires-une-inn/,64745,True,,False,url changed to https://www.demarches-simplifiees.fr/,[],False
Développer des outils de communication et de collaboration pour les agents (SNAP4),/aides/b8f4-developper-des-outils-de-communication-et-de-/,64746,True,,True,,[],False
Augmenter les débits réseau (SNAP1),/aides/93da-augmenter-les-debits-reseau/,64747,True,,False,url changed to https://www.demarches-simplifiees.fr/,[],False
Mettre en œuvre et piloter l'action publique prioritaire (ITN8),/aides/d088-mettre-en-uvre-une-reforme-prioritaire-du-gou/,64748,True,,False,url changed to https://www.demarches-simplifiees.fr/,[],False
"Développer l’utilisation de la donnée dans votre administration (IA, décisionnel, échange de données, open data, archivage) (ITN5)",/aides/96c0-developper-lutilisation-de-la-donnee-dans-vot/,64749,True,,True,,[],False
Accompagner l’appropriation des méthodes de travail numériques au sein des équipes (SNAP5),/aides/b07b-accompagner-lappropriation-des-methodes-de-tr/,64750,False,url not starting with http,False,url not starting with http,[],False
Penser et accompagner la transformation des organisations et des métiers par le numérique (ITN8),/aides/68d9-penser-et-accompagner-la-transformation-des-o/,64751,True,,False,url changed to https://www.demarches-simplifiees.fr/,[],False
"Améliorer l’efficience des services publics (automatisation, optimisation, etc.) (ITN8)",/aides/4dd9-ameliorer-lefficience-des-services-publics-au/,64752,True,,False,url changed to https://www.demarches-simplifiees.fr/,[],False
Développer l’employabilité des agents publics dans la filière numérique (ITN4),/aides/508d-developper-lemployabilite-des-agents-publics-/,64753,True,,True,,[],False
Rendre les terminaux numériques des agents et les infrastructures plus propices au travail en mobilité (SNAP3),/aides/074d-rendre-les-terminaux-numeriques-des-agents-et/,64754,True,,True,,[],False
Utiliser des technologies émergentes pour améliorer le service public (ITN6),/aides/c471-utiliser-des-technologies-emergentes-pour-ame/,64755,True,,True,,[],False
Développer la collaboration avec vos écosystèmes grâce au numérique (ITN2),/aides/1e49-developper-la-collaboration-avec-vos-ecosyste/,64756,False,url not starting with http,False,url not starting with http,[],False
Favoriser la (re)localisation de centres d’expertises numériques dans les territoires (ITN4),/aides/3fe4-favoriser-la-relocalisation-de-centres-dexper/,64759,True,,True,,[],False
Réaliser des investissements de décarbonation des outils de production industrielle - INDUSTRIE EE,/aides/67a2-realiser-des-investissements-de-decarbonation/,71467,False,url changed to https://www.asp-public.fr/aides/aide-en-faveur-des-investissements-de-decarbonation-des-outils-de-production-industrielle,False,url not starting with http,[],False
Etre accompagné vers une qualification pour un emploi dans les métiers d’encadrement du sport ou d’animation - Jeunes de 16 à 25 ans ou à 30 ans si situation de handicap (SESAME),/aides/355b-etre-accompagne-vers-une-qualification-pour-u/,71859,False,url changed to https://www.economie.gouv.fr/plan-de-relance/mesures/sesame-emploi-sport-animation-metiers,False,url not starting with http,[],False
Acheter ou louer un véhicule neuf ou d'occasion en échange de la mise au rebut d'un véhicule polluant - Prime à la conversion,/aides/ed09-acheter-un-vehicule-neuf-ou-doccasion-en-echa/,71862,False,url changed to https://www.primealaconversion.gouv.fr/dboneco/accueil/,True,,[],False
Acquérir ou louer un véhicule peu polluant - Bonus écologique,/aides/ae74-acquerir-ou-louer-un-vehicule-peu-polluant-bo/,72292,True,,True,,[],False
Moderniser les abattoirs,/aides/7f2b-plan-de-modernisation-des-abattoirs/,73057,False,Status 404,False,url changed to https://portailweb.franceagrimer.fr/portail/,[],False
Investir dans les agroéquipements nécessaires à l’adaptation au changement climatique / de protection face aux aléas climatiques,/aides/da88-investir-dans-les-agroequipements-necessaires/,73945,False,url changed to https://www.franceagrimer.fr/Accompagner/Plan-de-relance-Agriculture/Plan-de-relance-Agriculteurs/Aide-aux-agroequipements-necessaires-a-l-adaptation-au-changement-climatique,True,,[],False
"Investir dans des équipements permettant la culture, la récolte et le séchage d'espèces riches en protéines végétales et le développement de sursemis de légumineuses fourragères",/aides/326b-investir-dans-des-equipements-permettant-la-c/,74094,True,,True,,"['http://www.franceagrimer.fr/content/download/67443/document/D%C3%A9cision%20INTV-SANAEI-2021-75_Report%20d%C3%A9lais%20%C3%A9x%C3%A9cution%20travaux.pdf', 'http://www.franceagrimer.fr/content/download/69138/document/2022-06-29%20DM%20Mesures%20guichet%20plan%20de%20relance%20INTV-SIIF-2022-44.pdf', 'http://www.franceagrimer.fr/content/download/66740/document/FAQ.PDR_AE.AC.AP.V6.AMONTPROTV2.pdf']",True
"Soutenir l’ingénierie, le déploiement, l’accompagnement ou la formation au numérique des collectivités",/aides/dcd6-accompagner-les-projets-de-transformation-nu/,74099,False,url not starting with http,False,url not starting with http,[],False
Réduire les consommations et les émissions polluantes des unités fluviales,/aides/aad0-reduire-les-consommations-et-les-emissions-po/,74574,False,Status 404,True,,[],False
Préserver les emplois de la R&D,/aides/4a5a-preserver-les-emplois-de-la-rd/,74583,False,url changed to https://www.economie.gouv.fr/plan-de-relance/mesures/preservation-emploi-recherche-developpement,False,url not starting with http,[],False
Réduire et traiter les rejets à l’eau ou déchets,/aides/7c5f-reduire-et-traiter-les-rejets-a-leau-ou-deche/,74622,False,Status 404,True,,[],False
Financer des études préalables à la construction d’une installation de méthanisation,/aides/eff4-construire-httpsagirpourlatransitionademefren/,74893,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/etudes-prealables-a-construction-dune-installation-methanisation,False,url not starting with http,[],False
Accompagner le renouvellement des acteurs et de la filière,/aides/13a3-accompagner-le-renouvellement-des-acteurs-et-/,74900,False,Status 404,True,,[],False
Adapter les bateaux pour une meilleure hydrodynamique,/aides/7525-adapter-les-bateaux-pour-une-meilleure-hydrod/,77079,False,Status 404,True,,[],False
Réduire les consommations et les émissions polluantes des unités fluviales,/aides/bdaa-reduire-les-consommations-et-les-emissions-po/,77081,False,Status 404,True,,[],False
Adapter les bateaux pour capter de nouveaux trafics ou pérenniser des trafics existants,/aides/8b6e-adapter-les-bateaux-pour-capter-de-nouveaux-t/,77083,False,Status 404,True,,[],False
Optimiser la gestion de l’énergie à bord,/aides/9ef7-optimiser-la-gestion-de-lenergie-a-bord/,78195,False,Status 404,True,,[],False
Construire ou acquérir des bateaux pour capter de nouveaux trafics ou développer des trafics existants,/aides/4b13-construire-ou-acquerir-des-bateaux-pour-capte/,78199,False,Status 404,True,,[],False
Construire ou adapter des unités pour la desserte des ports maritimes,/aides/9f1a-construire-ou-adapter-des-unites-pour-la-dess/,78200,False,Status 404,True,,[],False
Installer des instruments et logiciels d’aide à la navigation ou à l’exploitation du bateau.,/aides/311d-installer-des-instruments-et-logiciels-daide-/,78476,False,Status 404,True,,[],False
Favoriser l’émergence de solutions innovantes,/aides/8618-favoriser-lemergence-de-solutions-innovantes/,78477,False,Status 404,True,,[],False
Améliorer la performance environnementale des produits et services - Investissements d’écoconception,/aides/6bcb-ameliorer-la-performance-environnementale-des/,81523,True,,False,url not starting with http,"['https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/Guide%20de%20d%C3%A9p%C3%B4t.pdf', 'https://agirpourlatransition.ademe.fr/entreprises/sites/default/files/Conditions%20d%27%C3%A9ligibilit%C3%A9%20et%20de%20financement%20-%20Travaux%20Investissement%20%C3%89coconception.pdf']",True
Gérer des biodéchets des acteurs économiques - Études préalables aux investissements,/aides/a87e-gerer-des-biodechets-des-acteurs-economiques-/,81525,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/aide-etudes-gestion-biodechets-acteurs-economiques,False,url not starting with http,[],False
Investir dans les centres de tri et de préparation des déchets pour une valorisation matière et énergie,/aides/ccb1-investir-dans-les-centres-de-tri-et-de-prepar/,81528,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/aides-centres-tri-preparation-dechets-demballages-menagers-valo-matiere,False,url not starting with http,[],False
Subventionner des études préalables à la réalisation de centres de tri/préparation des déchets pour une valorisation matière et énergie,/aides/b906-subventionner-des-etudes-prealables-a-la-real/,82628,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/subventions-etudes-realisation-centres-tri-dechets,False,url not starting with http,[],False
Financer vos projets de transition écologique avec les aides financières du guichet « Tremplin pour la transition écologique des PME »,/aides/634d-financer-vos-projets-de-transition-ecologique/,82630,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/tremplin-transition-ecologique-pme,False,url not starting with http,[],False
Subventionner une étude préalable au tri à la source ou au traitement des biodéchets des ménages,/aides/43e6-subventionner-une-etude-prealable-au-tri-a-la/,82631,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/etude-prealable-tri-a-source-traitement-biodechets-menages,False,url not starting with http,[],False
Faire des études logistiques en vue de recourir au transport par voies navigables,/aides/e24f-soutien-aux-etudes-logistiques-en-vue-de-reco/,83198,True,,False,url not starting with http,[],False
Mener un essai de transport par voie fluviale,/aides/c646-aide-a-un-essai-de-transport-par-voie-fluvial/,83199,True,,False,url not starting with http,[],False
Financer des outils de manutention fluviale,/aides/7baa-financement-doutils-de-manutention-fluviale/,83200,True,,False,url not starting with http,[],False
Restaurer des sites ou créer des infrastructures d'accueil pour le public dans les espaces et aires protégées,/aides/0a5e-restaurer-des-sites-ou-creer-des-infrastructu/,83486,False,url changed to https://www.economie.gouv.fr/plan-de-relance/mesures/restauration-sites-creation-infrastructures-accueil,False,url not starting with http,[],False
Accélérer la rénovation des équipements obsolescents et énergivores des institutions de la création,/aides/93fc-accelerer-la-renovation-des-equipements-obsol/,83490,False,url changed to https://www.economie.gouv.fr/plan-de-relance/mesures/fonds-transition-ecologique-institutions-creation-region,False,url not starting with http,[],False
Soutenir des travaux d’innovation pour développer les composants et systèmes liés à la production et au transport d’hydrogène- AAP Briques technologiques et démonstrateurs,/aides/7655-soutenir-des-travaux-dinnovation-pour-develop/,89522,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/20220622/appel-a-projets-briques-technologiques-demonstrateurs-hydrogene,False,url not starting with http,[],False
Bénéficier d'un crédit d'impôt pour les exploitations certifiés de Haute Valeur Environnementale,/aides/395e-beneficier-dun-credit-dimpot-pour-les-exploit/,89727,True,,False,url not starting with http,"['http://agriculture.gouv.fr/sites/default/files/guide_procedure_niveau1_v2.pdf', 'http://agriculture.gouv.fr/sites/default/files/dossier_hve_paru_dans_le_journal_vi_du_3eme_trimestre_2015_basse_def.pdf']",True
Soutenir le secteur musical vivant,/aides/136d-soutenir-le-secteur-musical-vivant/,89887,False,url not starting with http,False,url not starting with http,[],False
Appuyer les Organisations de producteurs (OP) et les associations d’OP (AOP) reconnues,/aides/092e-appuyer-les-organisations-de-producteurs-op-e/,90084,True,,True,,"['http://www.franceagrimer.fr/content/download/68414/document/D%C3%A9cision%20modificative%20OP%20Vdef.pdf', 'http://www.franceagrimer.fr/content/download/66394/document/appui-aux-organisations-de-producteurs.pdf']",True
Soutenir la dématérialisation des demandes d'autorisation d'urbanisme - Démat. ADS,/aides/b493-soutenir-la-dematerialisation-des-demandes-da/,92247,True,,False,url changed to https://www.demarches-simplifiees.fr/,[],False
Financer l’accélération d'une start-up d'Etat (FAST),/aides/1ecb-financer-lacceleration-dune-start-up-detat-fa/,92258,False,url not starting with http,False,url changed to https://www.demarches-simplifiees.fr/,[],False
Financer les études préalables pour réduire l'impact environnemental du secteur agro-alimentaire,/aides/4311-aider-etudes-prealables-a-une-demarche-ou-un-/,94677,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/subvention-etudes-dalimentation-durable,False,url not starting with http,[],False
Aider à l'investissement dans les équipements de recyclage des déchets,/aides/d389-aider-a-linvestissements-dans-les-equipements/,94679,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/financement-investissements-recyclage-dechets-dont-orplast-regeneration-0,False,url not starting with http,[],False
Financer des études de faisabilité chaufferie biomasse (Fonds chaleur),/aides/5239-financer-des-etudes-de-faisabilite-chaufferie/,94691,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/financement-etudes-faisabilite-projets-chaufferie-biomasse,False,url not starting with http,[],False
Tester l’intérêt de la géothermie sur champs de sondes pour le chauffage des bâtiments,/aides/f729-tester-la-reponse-thermique-de-terrain-geothe/,94697,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/aide-test-reponse-thermique-terrain-geothermie,False,url not starting with http,[],False
Financer des installations de boucles d’eau tempérée géothermiques de production de chaleur et de froid,/aides/e7fb-financer-des-installations-de-boucles-deau-te/,94699,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/installations-production-chaleur-froid-a-partir-boucle-deau-temperee,False,url not starting with http,[],False
Financer un accompagnement pour la réalisation d’un Schéma directeur immobilier énergétique (SDIE),/aides/4306-financer-un-accompagnement-pour-la-realisatio/,94701,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/aide-a-realisation-dun-schema-directeur-immobilier-energetique-sdie,False,url not starting with http,[],False
Financer une Assistance à maîtrise d’ouvrage (AMO) pour des rénovations énergétiques globales avec Contrat de performance énergétique (CPE),/aides/d7eb-financer-une-amo-pour-des-renovations-energet/,94702,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/aide-amo-renovation-energetique-globale-contrat-performance-energetique,False,url not starting with http,[],False
Financer une mission de commissionnement pour des rénovations énergétiques globale,/aides/7f1b-financer-une-mission-de-commissionnement-pour/,94703,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/financement-dune-mission-commissionnement-renovations-energetiques-globale-0,False,url not starting with http,[],False
Financer les investissements de réseaux de chaleur ou de froid,/aides/7391-financer-les-investissements-de-reseaux-de-ch/,94704,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/aide-financement-dinvestissements-reseaux-chaleur-froid,False,url not starting with http,[],False
Développer les énergies renouvelables thermiques,/aides/eb08-aider-un-contrat-de-developpement-des-energie/,94706,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/contrat-developpement-energies-renouvelables-thermiques,False,url not starting with http,[],False
Financer les installations de production d'eau chaude solaire,/aides/3938-financer-les-installations-de-production-deau/,94707,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/aide-a-linstallation-pompe-a-chaleur-solaire-production-deau-chaude,False,url not starting with http,[],False
Financer une étude de faisabilité pour une installation solaire thermique,/aides/0036-financer-une-etude-de-faisabilite-dinstallati/,94708,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/financement-dinstallations-production-deau-chaude-solaire-thermique-outre,False,url not starting with http,[],False
Financer les études de lutte contre le gaspillage,/aides/2e0f-aider-aux-etudes-de-lutte-contre-le-gaspillag/,94745,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/subvention-etudes-lutte-contre-gaspillage-0,False,url not starting with http,[],False
Financer les études préalables à la reconversion des friches à risque de pollution ou polluées,/aides/16ab-aider-aux-etudes-prealables-a-la-reconversion/,94749,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/aide-etudes-prealables-a-reconversion-friches-a-risque-pollution-polluees,False,url not starting with http,[],False
Développer l'offre de tourisme durable -  Fonds Tourisme Durable,/aides/46de-accelerer-fonds-tourisme-durable-restaurateur/,94752,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/fonds-tourisme-durable-restaurateurs-hebergeurs-accelerez-transition?cible=79&region=29,False,url not starting with http,[],False
Améliorer la performance environnementale des produits alimentaires (GREEN GO),/aides/cb33-investir-green-go-investissements-decoconcept/,98414,True,,False,url not starting with http,[],False
"Financer les études d’écoconception des produits et des services (secteurs du numérique, de la mode, de l’alimentation, et tout autre secteur)",/aides/6938-copie-08h16-financer-les-etudes-decoconceptio/,98579,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/etudes-decoconception-produits-services-secteurs-numerique-mode,False,url not starting with http,[],False
Soutenir l'investissement et la modernisation de l'industrie - volet territorial,/aides/c76c-soutenir-linvestissement-et-la-modernisation-/,100137,True,,False,url not starting with http,['https://www.bpifrance.fr/content/download/138408/1049388/file/Guide%20de%20candidature%20Prelance%202021.pdf'],True
Bénéficier de financement pour vos études techniques et bâtimentaires,/aides/be18-beneficier-dun-financement-des-etudes-prealab/,101388,True,,False,url not starting with http,[],False
Accompagner les structures de l'ESS employeuses - Dispositif Local d'Accompagnement (DLA),/aides/873d-copie-07h48-en-cours-de-validation-accompagne/,101704,False,Unknown error,False,url not starting with http,[],False
Déployer du Wifi dans les bâtiments publics (SNAP3),/aides/d6b7-deployer-du-wifi-dans-les-batiments-publics-s/,102345,True,,True,,[],False
Moderniser vos bâtiments pour le bien-être et la biosécurité de votre élevage,/aides/3cfa-copie-12h21-moderniser-vos-batiments-pour-le-/,102578,True,,False,url not starting with http,[],False
Accélérer la rénovation des équipements artistiques obsolescents et énergivores des institutions de la création,/aides/889f-fonds-de-transition-ecologique-pour-les-insti/,111856,False,url changed to https://www.economie.gouv.fr/plan-de-relance/mesures/fonds-transition-ecologique-institutions-creation-region,False,url not starting with http,[],False
Relancer la programmation des institutions du spectacle vivant en région,/aides/61b6-relance-de-la-programmation-des-institutions-/,111858,False,url changed to https://www.economie.gouv.fr/plan-de-relance/mesures/relance-programmation-institutions-spectacle-vivant,False,url not starting with http,[],False
Soutenir les artistes et créateurs avec un programme exceptionnel de commandes artistiques,/aides/9c50-soutien-des-artistes-et-createurs-avec-un-pro/,111859,False,url changed to https://www.economie.gouv.fr/plan-de-relance/mesures/soutien-artistes-createurs-programme-exceptionnel-commandes,False,url not starting with http,[],False
Soutenir le secteur vivant musical,/aides/d20c-plan-pour-la-relance-du-secteur-vivant-musica/,111884,False,url changed to https://www.economie.gouv.fr/plan-de-relance/mesures/plan-pour-la-relance-du-secteur-vivant-musical,False,url not starting with http,[],False
Soutenir les opérateurs patrimoniaux,/aides/5f0f-mesure-de-soutien-aux-operateurs-patrimoniaux/,111897,False,url changed to https://www.economie.gouv.fr/plan-de-relance/mesures/mesure-soutien-operateurs-patrimoniaux,False,url not starting with http,[],False
Transformer et réhabiliter des foyers de travailleurs migrants en résidences sociales,/aides/47f0-transformation-et-rehabilitation-des-foyers-d/,111927,False,url changed to https://www.economie.gouv.fr/plan-de-relance/mesures/transformation-rehabilitation-foyers-travailleurs-migrants,False,url not starting with http,[],False
Accompagner les entreprises industrielles dans l'investissement d'équipements et de procédés moins émetteurs de CO2,/aides/b43d-decarbonation-de-lindustrie-soutien-a-linvest/,111949,True,,True,,"['http://www.asp-public.fr/sites/default/files/content/aides/documents/aide-decarbonation/DPDECA-0994-3.pdf', 'https://www.asp-public.fr/sites/default/files/content/aides/documents/2021-07/npdeca-0995-2.pdf', 'http://www.asp-public.fr/sites/default/files/content/aides/documents/aide-decarbonation/DPDEC2-1018.pdf', 'https://www.asp-public.fr/sites/default/files/content/aides/documents/aide-decarbonation/DPDECA-0994-3.pdf', 'https://www.asp-public.fr/sites/default/files/content/aides/documents/aide-decarbonation/DPDEC2-1018.pdf']",True
Bénéficier d'un crédit d'impôt pour les exploitations certifiées de Haute Valeur Environnementale,/aides/371f-credit-d039impot-pour-les-exploitations-certi/,111968,True,,False,url not starting with http,[],False
"Soutenir les travaux d’innovation, permettant de développer ou d'améliorer les composants et systèmes liés à la production, au transport d’hydrogène et à ses usages",/aides/e8e0-soutenir-les-travaux-dinnovation-permettant-d/,117180,False,url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/20220622/appel-a-projets-briques-technologiques-demonstrateurs-hydrogene,False,url not starting with http,[],False
Financer les agroéquipements nécessaires à l'adaptation au changement climatique - vague 2,/aides/b633-financer-les-agroequipements-necessaires-a-la/,117181,True,,True,,"['http://www.franceagrimer.fr/content/download/67443/document/D%C3%A9cision%20INTV-SANAEI-2021-75_Report%20d%C3%A9lais%20%C3%A9x%C3%A9cution%20travaux.pdf', 'http://www.franceagrimer.fr/content/download/69138/document/2022-06-29%20DM%20Mesures%20guichet%20plan%20de%20relance%20INTV-SIIF-2022-44.pdf', 'http://www.franceagrimer.fr/content/download/65831/document/FAQ.PDR_AE.AC.AP.V5.pdf']",True
Soutenir la sélection variétale des lumineuses à graines et fourragères,/aides/b239-plan-de-structuration-des-filieres-proteines-/,117502,True,,True,,[],False
Financer des études de gestion des biodéchets des acteurs économiques,/aides/6231-etudes-prealables-aux-investissements-pour-la/,117520,False,"url changed to https://agirpourlatransition.ademe.fr/entreprises/aides-financieres/2022/aide-etudes-gestion-biodechets-acteurs-economiques#:~:text=Aide%20aux%20%C3%A9tudes%20de%20gestion%20des%20biod%C3%A9chets%20des%20acteurs%20%C3%A9conomiques,-Aide%20-%202022&text=Pour%20mieux%20g%C3%A9rer%20vos%20biod%C3%A9chets,d%C3%A9semballage%2C%20hygi%C3%A9nisation%20ou%20compostage).",False,url not starting with http,[],False
Réguler les populations d'espèces exotiques envahissantes,/aides/5203-appel-a-projets-sur-la-gestion-despeces-exoti/,119699,True,,False,url not starting with http,[],False
Bénéficier d'une aide de 50€ pour s'inscrire à une association sportive (jeunes) - Pass'Sport,/aides/4dc7-passsport/,119723,True,,True,,[],False
